table	column	type	nullable	default	key	extra
items	status	TEXT	YES			
items	sku_alias	TEXT	YES			
items	supplier_item_code	TEXT	YES			
items	sale_unit	TEXT	YES			
items	purchase_unit	TEXT	YES			
items	pack_size	REAL	YES			
items	box_qty	REAL	YES			
items	valuation_method	TEXT	YES			
items	standard_cost	REAL	YES			
items	reorder_qty	REAL	YES			
items	lead_time_days	INTEGER	YES			
items	item_notes	TEXT	YES			
items	batch_required	INTEGER	YES			
items	expiry_required	INTEGER	YES			
items	multi_uom	INTEGER	YES	0		
items	pack_conversion	INTEGER	YES	0		
items	shelf_life_days	INTEGER	YES	0		
items	near_expiry_days	INTEGER	YES	0		
items	updated_at	TEXT	YES			
journal_entries	id	INTEGER	YES		PRI	
journal_entries	entry_no	TEXT	YES			
journal_entries	entry_date	TEXT	YES			
journal_entries	voucher_type	TEXT	YES			
journal_entries	debit_ledger	TEXT	YES			
journal_entries	credit_ledger	TEXT	YES			
journal_entries	amount	REAL	YES			
journal_entries	narration	TEXT	YES			
journal_entries	status	TEXT	YES			
journal_entries	cancel_reason	TEXT	YES			
journal_entries	cancelled_at	TEXT	YES			
journal_entries	created_at	TEXT	YES			
journal_entries	cost_center_id	INTEGER	YES			
journal_entries	cost_center_name	TEXT	YES			
journal_entries	branch_id	INTEGER	YES			
journal_entries	branch_name	TEXT	YES			
journal_entries	created_by	INTEGER	YES			
journal_entries	created_by_name	TEXT	YES			
journal_entries	updated_by	INTEGER	YES			
journal_entries	updated_by_name	TEXT	YES			
journal_entries	cancelled_by	INTEGER	YES			
journal_entries	cancelled_by_name	TEXT	YES			
journal_entries	updated_at	TEXT	YES			
journal_entries	details_json	TEXT	YES			
ledger_groups	id	INTEGER	YES		PRI	
ledger_groups	code	TEXT	YES			
ledger_groups	name	TEXT	YES			
ledger_groups	parent_code	TEXT	YES			
ledger_groups	nature	TEXT	YES			
ledger_groups	report_section	TEXT	YES			
ledger_groups	sort_order	INTEGER	YES			
ledger_groups	is_system	INTEGER	YES			
ledger_groups	is_active	INTEGER	YES			
ledger_groups	created_at	TEXT	YES			
ledger_groups	updated_at	TEXT	YES			
ledger_postings	id	INTEGER	YES		PRI	
ledger_postings	voucher_id	INTEGER	YES			
ledger_postings	voucher_date	TEXT	YES			
ledger_postings	ledger_name	TEXT	YES			
ledger_postings	debit	REAL	YES			
ledger_postings	credit	REAL	YES			
ledger_postings	party_type	TEXT	YES			
ledger_postings	party_id	INTEGER	YES			
ledger_postings	source_table	TEXT	YES			
ledger_postings	source_id	INTEGER	YES			
ledger_postings	source_ref	TEXT	YES			
ledger_postings	status	TEXT	YES			
ledger_postings	created_at	TEXT	YES			
ledger_postings	cost_center_id	INTEGER	YES			
ledger_postings	cost_center_name	TEXT	YES			
ledger_postings	branch_id	INTEGER	YES			
ledger_postings	branch_name	TEXT	YES			
license	id	INTEGER	YES		PRI	
license	install_code	TEXT	YES			
license	license_key	TEXT	YES			
license	client_name	TEXT	YES			
license	activated_at	TEXT	YES			
license	machine_hash	TEXT	YES			
license	last_checked_at	TEXT	YES			
license	company_id	INTEGER	YES			
license	company_name	TEXT	YES			
license	business_type	TEXT	YES			
license	installation_key	TEXT	YES			
license	activation_date	TEXT	YES			
license	expiry_date	TEXT	YES			
license	status	TEXT	YES			
license	max_users	INTEGER	YES			
license	installation_count	INTEGER	YES			
license	notes	TEXT	YES			
license	created_at	TEXT	YES			
license	updated_at	TEXT	YES			
license	activation_required	INTEGER	YES			
license	activation_token	TEXT	YES			
license	activation_payload	TEXT	YES			
license	activation_issued_at	TEXT	YES			
license	license_plan	TEXT	YES			
license	gstin	TEXT	YES			
license	signed_license_token	TEXT	YES			
license	license_payload	TEXT	YES			
license	license_signature_hash	TEXT	YES			
license_activation	id	INTEGER	YES		PRI	
license_activation	license_key	TEXT	NO			
license_activation	installation_key	TEXT	NO			
license_activation	company_name	TEXT	NO			
license_activation	plan	TEXT	NO			
license_activation	expiry_date	TEXT	NO			
license_activation	status	TEXT	NO			
license_activation	business_type_code	TEXT	NO			
license_activation	machine_hash	TEXT	NO			
license_activation	license_hash	TEXT	NO			
license_activation	activated_at	TEXT	NO			
license_activation	last_checked_at	TEXT	NO			
license_renewal_history	id	INTEGER	YES		PRI	
license_renewal_history	license_id	INTEGER	YES			
license_renewal_history	old_expiry_date	TEXT	YES			
license_renewal_history	new_expiry_date	TEXT	YES			
license_renewal_history	old_status	TEXT	YES			
license_renewal_history	new_status	TEXT	YES			
license_renewal_history	action	TEXT	YES			
license_renewal_history	notes	TEXT	YES			
license_renewal_history	created_at	TEXT	YES			
migration_meta	key	TEXT	YES		PRI	
migration_meta	value	TEXT	YES			
numbering_series	id	INTEGER	YES		PRI	
numbering_series	document_type	TEXT	NO			
numbering_series	prefix	TEXT	YES			
numbering_series	suffix	TEXT	YES			
numbering_series	separator	TEXT	YES	'-'		
numbering_series	financial_year_label	TEXT	YES			
numbering_series	branch_code	TEXT	YES			
numbering_series	warehouse_code	TEXT	YES			
numbering_series	business_type_code	TEXT	YES			
numbering_series	running_number	INTEGER	YES	0		
numbering_series	padding_length	INTEGER	YES	6		
numbering_series	start_number	INTEGER	YES	1		
numbering_series	current_number	INTEGER	YES	0		
numbering_series	reset_rule	TEXT	YES	'never'		
numbering_series	last_reset_at	TEXT	YES			
numbering_series	is_active	INTEGER	YES	1		
numbering_series	created_at	TEXT	YES			
numbering_series	updated_at	TEXT	YES			
numbering_series_reservations	id	INTEGER	YES		PRI	
numbering_series_reservations	numbering_series_id	INTEGER	NO			
numbering_series_reservations	reserved_number	TEXT	NO			
numbering_series_reservations	reserved_at	TEXT	NO			
numbering_series_reservations	reserved_by	TEXT	YES			
numbering_series_reservations	status	TEXT	NO	'reserved'		
numbering_series_reservations	cancelled_at	TEXT	YES			
numbering_series_reservations	created_at	TEXT	NO			
numbering_series_reservations	updated_at	TEXT	YES			
order_document_items	id	INTEGER	YES		PRI	
order_document_items	order_document_id	INTEGER	YES			
order_document_items	item_id	INTEGER	YES			
order_document_items	item_name	TEXT	YES			
order_document_items	hsn	TEXT	YES			
order_document_items	unit	TEXT	YES			
order_document_items	batch_id	INTEGER	YES			
order_document_items	batch_no	TEXT	YES			
order_document_items	expiry_date	TEXT	YES			
order_document_items	mrp	REAL	YES			
order_document_items	qty	REAL	YES			
order_document_items	free_qty	REAL	YES			
order_document_items	rate	REAL	YES			
order_document_items	gst	REAL	YES			
order_document_items	taxable	REAL	YES			
order_document_items	gst_amt	REAL	YES			
order_document_items	cgst	REAL	YES			
order_document_items	sgst	REAL	YES			
order_document_items	igst	REAL	YES			
order_document_items	total	REAL	YES			
order_document_items	discount	REAL	YES			
order_document_items	warehouse_id	INTEGER	YES			
order_document_items	pack_id	INTEGER	YES			
order_document_items	pack_display_snapshot	TEXT	YES			
order_document_items	pack_size_snapshot	REAL	YES			
order_document_items	price_level	TEXT	YES			
order_documents	id	INTEGER	YES		PRI	
order_documents	doc_no	TEXT	YES			
order_documents	doc_date	TEXT	YES			
order_documents	doc_type	TEXT	YES			
order_documents	party_type	TEXT	YES			
order_documents	party_id	INTEGER	YES			
order_documents	party_name	TEXT	YES			
order_documents	area	TEXT	YES			
order_documents	warehouse_id	INTEGER	YES			
order_documents	pay_mode	TEXT	YES			
order_documents	valid_until	TEXT	YES			
order_documents	delivery_date	TEXT	YES			
order_documents	taxable	REAL	YES			
order_documents	gst_total	REAL	YES			
order_documents	cgst_total	REAL	YES			
order_documents	sgst_total	REAL	YES			
order_documents	igst_total	REAL	YES			
order_documents	round_off	REAL	YES			
order_documents	grand_total	REAL	YES			
order_documents	status	TEXT	YES			
order_documents	converted_ref	TEXT	YES			
order_documents	notes	TEXT	YES			
order_documents	created_at	TEXT	YES			
order_documents	created_by	INTEGER	YES			
order_documents	created_by_name	TEXT	YES			
order_documents	updated_by	INTEGER	YES			
order_documents	updated_by_name	TEXT	YES			
order_documents	cancelled_by	INTEGER	YES			
order_documents	cancelled_by_name	TEXT	YES			
order_documents	updated_at	TEXT	YES			
order_documents	employee_id	INTEGER	YES			
order_documents	employee_name	TEXT	YES			
order_documents	dispatch_status	TEXT	YES			
order_documents	dispatch_status_at	TEXT	YES			
order_documents	dispatch_status_by	INTEGER	YES			
order_documents	dispatch_status_by_name	TEXT	YES			
order_documents	dispatch_status_note	TEXT	YES			
order_documents	dispatch_remarks	TEXT	YES			
pack_conversions	id	INTEGER	YES		PRI	
pack_conversions	product_id	INTEGER	YES	0		
pack_conversions	from_uom	TEXT	YES			
pack_conversions	to_uom	TEXT	YES			
pack_conversions	factor	REAL	YES			
pack_conversions	created_at	TEXT	YES			
pack_conversions	updated_at	TEXT	YES			
party_price_defaults	id	INTEGER	YES		PRI	
party_price_defaults	party_table	TEXT	YES			
party_price_defaults	party_id	INTEGER	YES			
party_price_defaults	price_level_code	TEXT	YES			
party_price_defaults	created_at	TEXT	YES			
party_price_defaults	updated_at	TEXT	YES			
payment_terms	id	INTEGER	YES		PRI	
payment_terms	code	TEXT	YES			
payment_terms	name	TEXT	YES			
payment_terms	credit_days	INTEGER	YES	0		
payment_terms	due_date_rule	TEXT	YES			
payment_terms	discount_percent	REAL	YES	0		
payment_terms	is_active	INTEGER	YES	1		
payments	id	INTEGER	YES		PRI	
payments	payment_no	TEXT	YES			
payments	payment_date	TEXT	YES			
payments	supplier_id	INTEGER	YES			
payments	supplier_name	TEXT	YES			
payments	amount	REAL	YES			
payments	mode	TEXT	YES			
payments	notes	TEXT	YES			
payments	status	TEXT	YES			
payments	cancel_reason	TEXT	YES			
payments	cancelled_at	TEXT	YES			
payments	created_at	TEXT	YES			
payments	branch_id	INTEGER	YES			
payments	branch_name	TEXT	YES			
payments	cost_center_id	INTEGER	YES			
payments	cost_center_name	TEXT	YES			
payments	created_by	INTEGER	YES			
payments	created_by_name	TEXT	YES			
payments	updated_by	INTEGER	YES			
payments	updated_by_name	TEXT	YES			
payments	cancelled_by	INTEGER	YES			
payments	cancelled_by_name	TEXT	YES			
payments	updated_at	TEXT	YES			
price_levels	id	INTEGER	YES		PRI	
price_levels	code	TEXT	YES			
price_levels	name	TEXT	YES			
price_levels	created_at	TEXT	YES			
price_levels	updated_at	TEXT	YES			
print_batches	id	INTEGER	YES		PRI	
print_batches	batch_no	TEXT	YES			
print_batches	document_type	TEXT	YES			
print_batches	print_scope	TEXT	YES			
print_batches	filter_json	TEXT	YES			
print_batches	document_count	INTEGER	YES			
print_batches	reprint_reason	TEXT	YES			
print_batches	status	TEXT	YES			
print_batches	printed_by_user_id	INTEGER	YES			
print_batches	printed_by_user_name	TEXT	YES			
print_batches	created_at	TEXT	YES			
print_logs	id	INTEGER	YES		PRI	
print_logs	user_id	INTEGER	YES			
print_logs	user_name	TEXT	YES			
print_logs	module	TEXT	YES			
print_logs	document_table	TEXT	YES			
print_logs	document_id	INTEGER	YES			
print_logs	document_type	TEXT	YES			
print_logs	document_no	TEXT	YES			
print_logs	party_name	TEXT	YES			
print_logs	action	TEXT	YES			
print_logs	ip_address	TEXT	YES			
print_logs	created_at	TEXT	YES			
print_logs	batch_id	INTEGER	YES			
print_template_families	id	INTEGER	YES		PRI	
print_template_families	business_type	TEXT	YES			
print_template_families	family_code	TEXT	YES			
print_template_families	family_name	TEXT	YES			
print_template_families	description	TEXT	YES			
print_template_families	default_paper_size	TEXT	YES			
print_template_families	default_print_mode	TEXT	YES			
print_template_families	supports_thermal	INTEGER	YES			
print_template_families	supports_a4	INTEGER	YES			
print_template_families	is_default	INTEGER	YES			
print_template_families	is_active	INTEGER	YES			
print_template_families	created_at	TEXT	YES			
print_template_families	updated_at	TEXT	YES			
print_templates	id	INTEGER	YES		PRI	
print_templates	family_id	INTEGER	YES			
print_templates	template_code	TEXT	YES			
print_templates	template_name	TEXT	YES			
print_templates	document_type	TEXT	YES			
print_templates	paper_size	TEXT	YES			
print_templates	print_mode	TEXT	YES			
print_templates	html_template	TEXT	YES			
print_templates	css_template	TEXT	YES			
print_templates	is_default	INTEGER	YES			
print_templates	is_active	INTEGER	YES			
print_templates	created_at	TEXT	YES			
print_templates	updated_at	TEXT	YES			
print_templates	orientation	TEXT	YES			
product_pack_warehouse_stock	id	INTEGER	YES		PRI	
product_pack_warehouse_stock	warehouse_id	INTEGER	YES			
product_pack_warehouse_stock	product_id	INTEGER	YES			
product_pack_warehouse_stock	pack_id	INTEGER	YES			
product_pack_warehouse_stock	stock	REAL	YES			
product_pack_warehouse_stock	created_at	TEXT	YES			
product_pack_warehouse_stock	updated_at	TEXT	YES			
product_packs	id	INTEGER	YES		PRI	
product_packs	product_id	INTEGER	YES			
product_packs	pack_size	REAL	YES			
product_packs	pack_unit	TEXT	YES			
product_packs	display_name	TEXT	YES			
product_packs	barcode	TEXT	YES			
product_packs	supplier_item_code	TEXT	YES			
product_packs	hsn	TEXT	YES			
product_packs	mrp	REAL	YES			
product_packs	purchase_rate	REAL	YES			
product_packs	sale_rate	REAL	YES			
product_packs	dealer_rate	REAL	YES			
product_packs	distributor_rate	REAL	YES			
product_packs	wholesale_rate	REAL	YES			
product_packs	retail_rate	REAL	YES			
product_packs	standard_cost	REAL	YES			
product_packs	box_qty	REAL	YES			
product_packs	opening_stock_qty	REAL	YES			
product_packs	current_stock_qty	REAL	YES			
product_packs	low_stock_alert	REAL	YES			
product_packs	reorder_qty	REAL	YES			
product_packs	scheme	TEXT	YES			
product_packs	is_default	INTEGER	YES			
product_packs	is_active	INTEGER	YES			
product_packs	created_at	TEXT	YES			
product_packs	updated_at	TEXT	YES			
product_packs	ptr	REAL	YES	0		
product_packs	pts	REAL	YES	0		
product_prices	id	INTEGER	YES		PRI	
product_prices	product_id	INTEGER	YES			
product_prices	price_level_code	TEXT	YES			
product_prices	price	REAL	YES			
product_prices	created_at	TEXT	YES			
product_prices	updated_at	TEXT	YES			
production_bom_items	id	INTEGER	YES		PRI	
production_bom_items	bom_id	INTEGER	YES			
production_bom_items	item_id	INTEGER	YES			
production_bom_items	item_name	TEXT	YES			
production_bom_items	hsn	TEXT	YES			
production_bom_items	unit	TEXT	YES			
production_bom_items	qty	REAL	YES			
production_bom_items	wastage_percent	REAL	YES			
production_bom_items	warehouse_id	INTEGER	YES			
production_boms	id	INTEGER	YES		PRI	
production_boms	bom_no	TEXT	YES			
production_boms	name	TEXT	YES			
production_boms	finished_item_id	INTEGER	YES			
production_boms	finished_item_name	TEXT	YES			
production_boms	finished_qty	REAL	YES			
production_boms	unit	TEXT	YES			
production_boms	default_warehouse_id	INTEGER	YES			
production_boms	branch_id	INTEGER	YES			
production_boms	branch_name	TEXT	YES			
production_boms	cost_center_id	INTEGER	YES			
production_boms	cost_center_name	TEXT	YES			
production_boms	status	TEXT	YES			
production_boms	notes	TEXT	YES			
production_boms	created_at	TEXT	YES			
production_run_items	id	INTEGER	YES		PRI	
production_run_items	production_run_id	INTEGER	YES			
production_run_items	item_id	INTEGER	YES			
production_run_items	item_name	TEXT	YES			
production_run_items	hsn	TEXT	YES			
production_run_items	unit	TEXT	YES			
production_run_items	required_qty	REAL	YES			
production_run_items	issued_qty	REAL	YES			
production_run_items	warehouse_id	INTEGER	YES			
production_run_items	rate	REAL	YES			
production_run_items	value	REAL	YES			
production_runs	id	INTEGER	YES		PRI	
production_runs	production_no	TEXT	YES			
production_runs	production_date	TEXT	YES			
production_runs	bom_id	INTEGER	YES			
production_runs	bom_name	TEXT	YES			
production_runs	finished_item_id	INTEGER	YES			
production_runs	finished_item_name	TEXT	YES			
production_runs	warehouse_id	INTEGER	YES			
production_runs	branch_id	INTEGER	YES			
production_runs	branch_name	TEXT	YES			
production_runs	cost_center_id	INTEGER	YES			
production_runs	cost_center_name	TEXT	YES			
production_runs	planned_qty	REAL	YES			
production_runs	finished_qty	REAL	YES			
production_runs	total_input_value	REAL	YES			
production_runs	finished_value	REAL	YES			
production_runs	variance_value	REAL	YES			
production_runs	status	TEXT	YES			
production_runs	notes	TEXT	YES			
production_runs	cancel_reason	TEXT	YES			
production_runs	cancelled_at	TEXT	YES			
production_runs	created_at	TEXT	YES			
production_runs	created_by	INTEGER	YES			
production_runs	created_by_name	TEXT	YES			
production_runs	updated_by	INTEGER	YES			
production_runs	updated_by_name	TEXT	YES			
production_runs	cancelled_by	INTEGER	YES			
production_runs	cancelled_by_name	TEXT	YES			
production_runs	updated_at	TEXT	YES			
purchase_items	id	INTEGER	YES		PRI	
purchase_items	purchase_id	INTEGER	YES			
purchase_items	item_id	INTEGER	YES			
purchase_items	item_name	TEXT	YES			
purchase_items	unit	TEXT	YES			
purchase_items	batch_id	INTEGER	YES			
purchase_items	batch_no	TEXT	YES			
purchase_items	expiry_date	TEXT	YES			
purchase_items	mrp	REAL	YES			
purchase_items	qty	REAL	YES			
purchase_items	free_qty	REAL	YES			
purchase_items	rate	REAL	YES			
purchase_items	gst	REAL	YES			
purchase_items	taxable	REAL	YES			
purchase_items	gst_amt	REAL	YES			
purchase_items	cgst	REAL	YES			
purchase_items	sgst	REAL	YES			
purchase_items	igst	REAL	YES			
purchase_items	total	REAL	YES			
purchase_items	hsn	TEXT	YES			
purchase_items	warehouse_id	INTEGER	YES			
purchase_items	pack_id	INTEGER	YES			
purchase_items	pack_display_snapshot	TEXT	YES			
purchase_items	pack_size_snapshot	REAL	YES			
purchase_items	price_level	TEXT	YES			
purchase_return_items	id	INTEGER	YES		PRI	
purchase_return_items	return_id	INTEGER	YES			
purchase_return_items	purchase_item_id	INTEGER	YES			
purchase_return_items	item_id	INTEGER	YES			
purchase_return_items	item_name	TEXT	YES			
purchase_return_items	hsn	TEXT	YES			
purchase_return_items	unit	TEXT	YES			
purchase_return_items	batch_id	INTEGER	YES			
purchase_return_items	batch_no	TEXT	YES			
purchase_return_items	expiry_date	TEXT	YES			
purchase_return_items	mrp	REAL	YES			
purchase_return_items	qty	REAL	YES			
purchase_return_items	free_qty	REAL	YES			
purchase_return_items	rate	REAL	YES			
purchase_return_items	gst	REAL	YES			
purchase_return_items	taxable	REAL	YES			
purchase_return_items	gst_amt	REAL	YES			
purchase_return_items	cgst	REAL	YES			
purchase_return_items	sgst	REAL	YES			
purchase_return_items	igst	REAL	YES			
purchase_return_items	total	REAL	YES			
purchase_return_items	warehouse_id	INTEGER	YES			
purchase_return_items	pack_id	INTEGER	YES			
purchase_return_items	pack_display_snapshot	TEXT	YES			
purchase_return_items	pack_size_snapshot	REAL	YES			
purchase_returns	id	INTEGER	YES		PRI	
purchase_returns	return_no	TEXT	YES			
purchase_returns	return_date	TEXT	YES			
purchase_returns	purchase_id	INTEGER	YES			
purchase_returns	supplier_id	INTEGER	YES			
purchase_returns	supplier_name	TEXT	YES			
purchase_returns	warehouse_id	INTEGER	YES			
purchase_returns	taxable	REAL	YES			
purchase_returns	gst_total	REAL	YES			
purchase_returns	cgst_total	REAL	YES			
purchase_returns	sgst_total	REAL	YES			
purchase_returns	igst_total	REAL	YES			
purchase_returns	grand_total	REAL	YES			
purchase_returns	reason	TEXT	YES			
purchase_returns	status	TEXT	YES			
purchase_returns	cancel_reason	TEXT	YES			
purchase_returns	cancelled_at	TEXT	YES			
purchase_returns	created_at	TEXT	YES			
purchase_returns	branch_id	INTEGER	YES			
purchase_returns	branch_name	TEXT	YES			
purchase_returns	cost_center_id	INTEGER	YES			
purchase_returns	cost_center_name	TEXT	YES			
purchase_returns	created_by	INTEGER	YES			
purchase_returns	created_by_name	TEXT	YES			
purchase_returns	updated_by	INTEGER	YES			
purchase_returns	updated_by_name	TEXT	YES			
purchase_returns	cancelled_by	INTEGER	YES			
purchase_returns	cancelled_by_name	TEXT	YES			
purchase_returns	updated_at	TEXT	YES			
purchase_returns	round_off	REAL	YES			
purchases	id	INTEGER	YES		PRI	
purchases	bill_no	TEXT	YES			
purchases	bill_date	TEXT	YES			
purchases	supplier_id	INTEGER	YES			
purchases	warehouse_id	INTEGER	YES			
purchases	supplier_name	TEXT	YES			
purchases	pay_mode	TEXT	YES			
purchases	taxable	REAL	YES			
purchases	gst_total	REAL	YES			
purchases	cgst_total	REAL	YES			
purchases	sgst_total	REAL	YES			
purchases	igst_total	REAL	YES			
purchases	grand_total	REAL	YES			
purchases	status	TEXT	YES			
purchases	cancel_reason	TEXT	YES			
purchases	cancelled_at	TEXT	YES			
purchases	created_at	TEXT	YES			
purchases	branch_id	INTEGER	YES			
purchases	branch_name	TEXT	YES			
purchases	cost_center_id	INTEGER	YES			
purchases	cost_center_name	TEXT	YES			
purchases	created_by	INTEGER	YES			
purchases	created_by_name	TEXT	YES			
purchases	updated_by	INTEGER	YES			
purchases	updated_by_name	TEXT	YES			
purchases	cancelled_by	INTEGER	YES			
purchases	cancelled_by_name	TEXT	YES			
purchases	updated_at	TEXT	YES			
purchases	employee_id	INTEGER	YES			
purchases	employee_name	TEXT	YES			
purchases	round_off	REAL	YES			
purchases	print_count	INTEGER	YES			
purchases	last_printed_at	TEXT	YES			
purchases	last_printed_by	TEXT	YES			
real_estate_units	id	INTEGER	YES		PRI	
real_estate_units	project_name	TEXT	YES			
real_estate_units	property_type	TEXT	YES			
real_estate_units	unit_no	TEXT	YES			
real_estate_units	area_sqft	REAL	YES			
real_estate_units	rate	REAL	YES			
real_estate_units	total_value	REAL	YES			
real_estate_units	status	TEXT	YES			
real_estate_units	notes	TEXT	YES			
real_estate_units	created_at	TEXT	YES			
receipts	id	INTEGER	YES		PRI	
receipts	receipt_no	TEXT	YES			
receipts	receipt_date	TEXT	YES			
receipts	customer_id	INTEGER	YES			
receipts	customer_name	TEXT	YES			
receipts	amount	REAL	YES			
receipts	mode	TEXT	YES			
receipts	notes	TEXT	YES			
receipts	status	TEXT	YES			
receipts	cancel_reason	TEXT	YES			
receipts	cancelled_at	TEXT	YES			
receipts	created_at	TEXT	YES			
receipts	branch_id	INTEGER	YES			
receipts	branch_name	TEXT	YES			
receipts	cost_center_id	INTEGER	YES			
receipts	cost_center_name	TEXT	YES			
receipts	created_by	INTEGER	YES			
receipts	created_by_name	TEXT	YES			
receipts	updated_by	INTEGER	YES			
receipts	updated_by_name	TEXT	YES			
receipts	cancelled_by	INTEGER	YES			
receipts	cancelled_by_name	TEXT	YES			
receipts	updated_at	TEXT	YES			
restaurant_categories	id	INTEGER	YES		PRI	
restaurant_categories	name	TEXT	YES			
restaurant_categories	sort_order	INTEGER	YES			
restaurant_categories	is_active	INTEGER	YES			
restaurant_categories	created_at	TEXT	YES			
restaurant_tables	id	INTEGER	YES		PRI	
restaurant_tables	table_no	TEXT	YES			
restaurant_tables	floor_area	TEXT	YES			
restaurant_tables	capacity	INTEGER	YES			
restaurant_tables	status	TEXT	YES			
restaurant_tables	notes	TEXT	YES			
restaurant_tables	created_at	TEXT	YES			
role_permissions	id	INTEGER	YES		PRI	
role_permissions	role_name	TEXT	YES			
role_permissions	permission_key	TEXT	YES			
role_permissions	allowed	INTEGER	YES			
route_settlements	id	INTEGER	YES		PRI	
route_settlements	settlement_no	TEXT	YES			
route_settlements	settlement_date	TEXT	YES			
route_settlements	area	TEXT	YES			
route_settlements	salesman_name	TEXT	YES			
route_settlements	total_bills	INTEGER	YES			
route_settlements	cash_sales	REAL	YES			
route_settlements	credit_sales	REAL	YES			
route_settlements	receipts_total	REAL	YES			
route_settlements	loaded_qty	REAL	YES			
route_settlements	loaded_free	REAL	YES			
route_settlements	outstanding_total	REAL	YES			
route_settlements	collected_cash	REAL	YES			
route_settlements	short_excess	REAL	YES			
route_settlements	notes	TEXT	YES			
route_settlements	status	TEXT	YES			
route_settlements	created_at	TEXT	YES			
routes	id	INTEGER	YES		PRI	
routes	code	TEXT	YES			
routes	name	TEXT	YES			
routes	area	TEXT	YES			
routes	salesman_id	INTEGER	YES	0		
routes	vehicle_id	INTEGER	YES	0		
routes	is_active	INTEGER	YES	1		
sales	id	INTEGER	YES		PRI	
sales	bill_no	TEXT	YES			
sales	bill_date	TEXT	YES			
sales	customer_id	INTEGER	YES			
sales	customer_name	TEXT	YES			
sales	customer_area	TEXT	YES			
sales	warehouse_id	INTEGER	YES			
sales	pay_mode	TEXT	YES			
sales	taxable	REAL	YES			
sales	gst_total	REAL	YES			
sales	cgst_total	REAL	YES			
sales	sgst_total	REAL	YES			
sales	igst_total	REAL	YES			
sales	round_off	REAL	YES			
sales	grand_total	REAL	YES			
sales	status	TEXT	YES			
sales	cancel_reason	TEXT	YES			
sales	cancelled_at	TEXT	YES			
sales	created_at	TEXT	YES			
sales	po_no	TEXT	YES			
sales	transport_details	TEXT	YES			
sales	credit_terms	TEXT	YES			
sales	table_no	TEXT	YES			
sales	waiter_name	TEXT	YES			
sales	dining_type	TEXT	YES			
sales	service_charge	REAL	YES			
sales	cashier_name	TEXT	YES			
sales	loyalty_points	REAL	YES			
sales	doctor_name	TEXT	YES			
sales	prescription_no	TEXT	YES			
sales	branch_id	INTEGER	YES			
sales	branch_name	TEXT	YES			
sales	cost_center_id	INTEGER	YES			
sales	cost_center_name	TEXT	YES			
sales	created_by	INTEGER	YES			
sales	created_by_name	TEXT	YES			
sales	updated_by	INTEGER	YES			
sales	updated_by_name	TEXT	YES			
sales	cancelled_by	INTEGER	YES			
sales	cancelled_by_name	TEXT	YES			
sales	updated_at	TEXT	YES			
sales	employee_id	INTEGER	YES			
sales	employee_name	TEXT	YES			
sales	dispatch_status	TEXT	YES			
sales	dispatch_status_at	TEXT	YES			
sales	dispatch_status_by	INTEGER	YES			
sales	dispatch_status_by_name	TEXT	YES			
sales	dispatch_status_note	TEXT	YES			
sales	dispatch_remarks	TEXT	YES			
sales	shipping_address	TEXT	YES			
sales	print_count	INTEGER	YES			
sales	last_printed_at	TEXT	YES			
sales	last_printed_by	TEXT	YES			
sales_items	id	INTEGER	YES		PRI	
sales_items	sale_id	INTEGER	YES			
sales_items	item_id	INTEGER	YES			
sales_items	item_name	TEXT	YES			
sales_items	hsn	TEXT	YES			
sales_items	unit	TEXT	YES			
sales_items	batch_id	INTEGER	YES			
sales_items	batch_no	TEXT	YES			
sales_items	expiry_date	TEXT	YES			
sales_items	mrp	REAL	YES			
sales_items	qty	REAL	YES			
sales_items	free_qty	REAL	YES			
sales_items	rate	REAL	YES			
sales_items	gst	REAL	YES			
sales_items	taxable	REAL	YES			
sales_items	gst_amt	REAL	YES			
sales_items	cgst	REAL	YES			
sales_items	sgst	REAL	YES			
sales_items	igst	REAL	YES			
sales_items	total	REAL	YES			
sales_items	discount	REAL	YES			
sales_items	serial_no	TEXT	YES			
sales_items	imei_no	TEXT	YES			
sales_items	warranty_details	TEXT	YES			
sales_items	model_no	TEXT	YES			
sales_items	warehouse_id	INTEGER	YES			
sales_items	pack_id	INTEGER	YES			
sales_items	pack_display_snapshot	TEXT	YES			
sales_items	pack_size_snapshot	REAL	YES			
sales_items	price_level	TEXT	YES			
sales_return_items	id	INTEGER	YES		PRI	
sales_return_items	return_id	INTEGER	YES			
sales_return_items	sale_item_id	INTEGER	YES			
sales_return_items	item_id	INTEGER	YES			
sales_return_items	item_name	TEXT	YES			
sales_return_items	hsn	TEXT	YES			
sales_return_items	unit	TEXT	YES			
sales_return_items	batch_id	INTEGER	YES			
sales_return_items	batch_no	TEXT	YES			
sales_return_items	expiry_date	TEXT	YES			
sales_return_items	mrp	REAL	YES			
sales_return_items	qty	REAL	YES			
sales_return_items	free_qty	REAL	YES			
sales_return_items	rate	REAL	YES			
sales_return_items	gst	REAL	YES			
sales_return_items	taxable	REAL	YES			
sales_return_items	gst_amt	REAL	YES			
sales_return_items	cgst	REAL	YES			
sales_return_items	sgst	REAL	YES			
sales_return_items	igst	REAL	YES			
sales_return_items	total	REAL	YES			
sales_return_items	stock_qty	REAL	YES			
sales_return_items	warehouse_id	INTEGER	YES			
sales_return_items	pack_id	INTEGER	YES			
sales_return_items	pack_display_snapshot	TEXT	YES			
